timestamp_utc,combo_id,lane,priority,dataset,system_version,hydrological_model,product_type,probe_date,status,ok,error_class,error_message,bytes,source,output_path,request_json
2026-02-16T02:23:27Z,P1__historical__version_3_1__lisflood__intermediate,historical,P1,cems-glofas-historical,version_3_1,lisflood,intermediate,2002-07-25,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P1__historical__version_3_1__lisflood__intermediate/2002-07-25.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""25""], ""hmonth"": [""07""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2002""], ""product_type"": [""intermediate""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__historical__version_3_1__lisflood__intermediate,historical,P1,cems-glofas-historical,version_3_1,lisflood,intermediate,2021-06-04,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P1__historical__version_3_1__lisflood__intermediate/2021-06-04.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""04""], ""hmonth"": [""06""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2021""], ""product_type"": [""intermediate""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__historical__version_3_1__lisflood__intermediate,historical,P1,cems-glofas-historical,version_3_1,lisflood,intermediate,2021-06-03,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P1__historical__version_3_1__lisflood__intermediate/2021-06-03.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""03""], ""hmonth"": [""06""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2021""], ""product_type"": [""intermediate""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__historical__version_3_1__lisflood__intermediate,historical,P1,cems-glofas-historical,version_3_1,lisflood,intermediate,2021-06-05,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P1__historical__version_3_1__lisflood__intermediate/2021-06-05.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""05""], ""hmonth"": [""06""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2021""], ""product_type"": [""intermediate""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__historical__version_3_1__lisflood__intermediate,historical,P1,cems-glofas-historical,version_3_1,lisflood,intermediate,2021-06-14,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P1__historical__version_3_1__lisflood__intermediate/2021-06-14.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""14""], ""hmonth"": [""06""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2021""], ""product_type"": [""intermediate""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__historical__version_3_1__lisflood__intermediate,historical,P1,cems-glofas-historical,version_3_1,lisflood,intermediate,2021-06-16,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P1__historical__version_3_1__lisflood__intermediate/2021-06-16.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""16""], ""hmonth"": [""06""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2021""], ""product_type"": [""intermediate""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__historical__version_3_1__lisflood__intermediate,historical,P1,cems-glofas-historical,version_3_1,lisflood,intermediate,1979-06-30,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P1__historical__version_3_1__lisflood__intermediate/1979-06-30.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""30""], ""hmonth"": [""06""], ""hydrological_model"": [""lisflood""], ""hyear"": [""1979""], ""product_type"": [""intermediate""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__historical__version_3_1__lisflood__intermediate,historical,P1,cems-glofas-historical,version_3_1,lisflood,intermediate,1979-12-27,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P1__historical__version_3_1__lisflood__intermediate/1979-12-27.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""27""], ""hmonth"": [""12""], ""hydrological_model"": [""lisflood""], ""hyear"": [""1979""], ""product_type"": [""intermediate""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__historical__version_3_1__lisflood__intermediate,historical,P1,cems-glofas-historical,version_3_1,lisflood,intermediate,1980-06-24,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P1__historical__version_3_1__lisflood__intermediate/1980-06-24.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""24""], ""hmonth"": [""06""], ""hydrological_model"": [""lisflood""], ""hyear"": [""1980""], ""product_type"": [""intermediate""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__historical__version_3_1__lisflood__intermediate,historical,P1,cems-glofas-historical,version_3_1,lisflood,intermediate,1980-12-21,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P1__historical__version_3_1__lisflood__intermediate/1980-12-21.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""21""], ""hmonth"": [""12""], ""hydrological_model"": [""lisflood""], ""hyear"": [""1980""], ""product_type"": [""intermediate""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__historical__version_3_1__lisflood__intermediate,historical,P1,cems-glofas-historical,version_3_1,lisflood,intermediate,1981-06-19,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P1__historical__version_3_1__lisflood__intermediate/1981-06-19.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""19""], ""hmonth"": [""06""], ""hydrological_model"": [""lisflood""], ""hyear"": [""1981""], ""product_type"": [""intermediate""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__historical__version_3_1__lisflood__intermediate,historical,P1,cems-glofas-historical,version_3_1,lisflood,intermediate,1981-12-16,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P1__historical__version_3_1__lisflood__intermediate/1981-12-16.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""16""], ""hmonth"": [""12""], ""hydrological_model"": [""lisflood""], ""hyear"": [""1981""], ""product_type"": [""intermediate""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__historical__version_3_1__lisflood__intermediate,historical,P1,cems-glofas-historical,version_3_1,lisflood,intermediate,1982-06-14,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/historical/P1__historical__version_3_1__lisflood__intermediate/1982-06-14.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""14""], ""hmonth"": [""06""], ""hydrological_model"": [""lisflood""], ""hyear"": [""1982""], ""product_type"": [""intermediate""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__reforecast__version_3_1__htessel_lisflood__control_reforecast,reforecast,P1,cems-glofas-reforecast,version_3_1,htessel_lisflood,control_reforecast,2021-06-14,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/reforecast/P1__reforecast__version_3_1__htessel_lisflood__control_reforecast/2021-06-14.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""14""], ""hmonth"": [""06""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2021""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__reforecast__version_3_1__htessel_lisflood__control_reforecast,reforecast,P1,cems-glofas-reforecast,version_3_1,htessel_lisflood,control_reforecast,2021-06-17,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/reforecast/P1__reforecast__version_3_1__htessel_lisflood__control_reforecast/2021-06-17.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""17""], ""hmonth"": [""06""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2021""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__reforecast__version_3_1__htessel_lisflood__control_reforecast,reforecast,P1,cems-glofas-reforecast,version_3_1,htessel_lisflood,control_reforecast,1999-01-04,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/reforecast/P1__reforecast__version_3_1__htessel_lisflood__control_reforecast/1999-01-04.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""04""], ""hmonth"": [""01""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""1999""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__reforecast__version_3_1__lisflood__control_reforecast,reforecast,P1,cems-glofas-reforecast,version_3_1,lisflood,control_reforecast,2021-06-14,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/reforecast/P1__reforecast__version_3_1__lisflood__control_reforecast/2021-06-14.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""14""], ""hmonth"": [""06""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2021""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__reforecast__version_3_1__lisflood__control_reforecast,reforecast,P1,cems-glofas-reforecast,version_3_1,lisflood,control_reforecast,2021-06-17,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/reforecast/P1__reforecast__version_3_1__lisflood__control_reforecast/2021-06-17.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""17""], ""hmonth"": [""06""], ""hydrological_model"": [""lisflood""], ""hyear"": [""2021""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__reforecast__version_3_1__lisflood__control_reforecast,reforecast,P1,cems-glofas-reforecast,version_3_1,lisflood,control_reforecast,1999-01-04,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/reforecast/P1__reforecast__version_3_1__lisflood__control_reforecast/1999-01-04.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""04""], ""hmonth"": [""01""], ""hydrological_model"": [""lisflood""], ""hyear"": [""1999""], ""leadtime_hour"": [""24""], ""product_type"": [""control_reforecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__reforecast__version_3_1__htessel_lisflood__ensemble_perturbed_reforecast,reforecast,P1,cems-glofas-reforecast,version_3_1,htessel_lisflood,ensemble_perturbed_reforecast,2021-06-14,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/reforecast/P1__reforecast__version_3_1__htessel_lisflood__ensemble_perturbed_reforecast/2021-06-14.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""14""], ""hmonth"": [""06""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2021""], ""leadtime_hour"": [""24""], ""product_type"": [""ensemble_perturbed_reforecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__reforecast__version_3_1__htessel_lisflood__ensemble_perturbed_reforecast,reforecast,P1,cems-glofas-reforecast,version_3_1,htessel_lisflood,ensemble_perturbed_reforecast,2021-06-17,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/reforecast/P1__reforecast__version_3_1__htessel_lisflood__ensemble_perturbed_reforecast/2021-06-17.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""17""], ""hmonth"": [""06""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""2021""], ""leadtime_hour"": [""24""], ""product_type"": [""ensemble_perturbed_reforecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P1__reforecast__version_3_1__htessel_lisflood__ensemble_perturbed_reforecast,reforecast,P1,cems-glofas-reforecast,version_3_1,htessel_lisflood,ensemble_perturbed_reforecast,1999-01-04,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/reforecast/P1__reforecast__version_3_1__htessel_lisflood__ensemble_perturbed_reforecast/1999-01-04.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""download_format"": ""zip"", ""hday"": [""04""], ""hmonth"": [""01""], ""hydrological_model"": [""htessel_lisflood""], ""hyear"": [""1999""], ""leadtime_hour"": [""24""], ""product_type"": [""ensemble_perturbed_reforecast""], ""system_version"": [""version_3_1""], ""variable"": [""river_discharge_in_the_last_24_hours""]}"
2026-02-16T02:23:27Z,P2__forecast__operational__htessel_lisflood__control_forecast,forecast,P2,cems-glofas-forecast,operational,htessel_lisflood,control_forecast,2019-11-05,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/forecast/P2__forecast__operational__htessel_lisflood__control_forecast/2019-11-05.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""05""], ""download_format"": ""zip"", ""hydrological_model"": [""htessel_lisflood""], ""leadtime_hour"": [""24""], ""month"": [""11""], ""product_type"": [""control_forecast""], ""system_version"": [""operational""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2019""]}"
2026-02-16T02:23:27Z,P2__forecast__operational__htessel_lisflood__control_forecast,forecast,P2,cems-glofas-forecast,operational,htessel_lisflood,control_forecast,2021-05-26,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/forecast/P2__forecast__operational__htessel_lisflood__control_forecast/2021-05-26.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""26""], ""download_format"": ""zip"", ""hydrological_model"": [""htessel_lisflood""], ""leadtime_hour"": [""24""], ""month"": [""05""], ""product_type"": [""control_forecast""], ""system_version"": [""operational""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2021""]}"
2026-02-16T02:23:27Z,P2__forecast__operational__htessel_lisflood__control_forecast,forecast,P2,cems-glofas-forecast,operational,htessel_lisflood,control_forecast,2023-03-27,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/forecast/P2__forecast__operational__htessel_lisflood__control_forecast/2023-03-27.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""27""], ""download_format"": ""zip"", ""hydrological_model"": [""htessel_lisflood""], ""leadtime_hour"": [""24""], ""month"": [""03""], ""product_type"": [""control_forecast""], ""system_version"": [""operational""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2023""]}"
2026-02-16T02:23:27Z,P2__forecast__operational__htessel_lisflood__control_forecast,forecast,P2,cems-glofas-forecast,operational,htessel_lisflood,control_forecast,2024-02-28,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/forecast/P2__forecast__operational__htessel_lisflood__control_forecast/2024-02-28.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""28""], ""download_format"": ""zip"", ""hydrological_model"": [""htessel_lisflood""], ""leadtime_hour"": [""24""], ""month"": [""02""], ""product_type"": [""control_forecast""], ""system_version"": [""operational""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2024""]}"
2026-02-16T02:23:27Z,P2__forecast__operational__htessel_lisflood__control_forecast,forecast,P2,cems-glofas-forecast,operational,htessel_lisflood,control_forecast,2026-02-16,dry_run,0,dry_run,probe skipped (dry-run),,local,repro/glofas_coverage_scan_runs/refine_20260216T022327Z/downloads/forecast/P2__forecast__operational__htessel_lisflood__control_forecast/2026-02-16.zip,"{""area"": [37.2443931, -122.272464, 36.8443931, -121.872464], ""data_format"": ""grib2"", ""day"": [""16""], ""download_format"": ""zip"", ""hydrological_model"": [""htessel_lisflood""], ""leadtime_hour"": [""24""], ""month"": [""02""], ""product_type"": [""control_forecast""], ""system_version"": [""operational""], ""variable"": [""river_discharge_in_the_last_24_hours""], ""year"": [""2026""]}"
